date,white,white_elo,black,black_elo,e4e5,wke2,bke7,opening,moves
2021.03.01,mapichar,1552,tbduru,1572,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7
2021.03.01,NKoreaFanboy,612,RITHISH12082009,691,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7
2021.03.02,Aziemah,1500,sharifahdariah,1500,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f4 Kf6 fxe5 Kxe5 Ke3 Ke6 Kf4 Ke7 d4 d5 exd5 Kd6 Ke4 f6 g4 Ke7 g5 fxg5 Kf3 Kf6 Ke4 Kg6 h4 gxh4 Nh3 Kf7 Nf2 g6 Rxh4 h6 Rxh6 Rxh6 Ke5 Kg7 Kf4 Ba3 bxa3 c6 dxc6 Qd7 cxd7 Bxd7 a4 Bxa4 c4 Ne7 Nc3 Bxd1 Nfxd1 Rh1 Be2 Nd5 Nxd5 Na6 Ba3 Rah8 Bf8 Kxf8 Kg5 R8h2 Kxg6 Ke8 Nf2 Rxf2 Bh5
2021.03.02,BalancedBeekeeper,1375,FactualCariboo,1005,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d3 d6 c4 c5 b4 b6 b5 a6 a4 d5 exd5 Ra7 Qd2 Qxd5 cxd5 Rd7 Qe3 Rxd5 Qxe5 Rxe5 Kf3 Re1 Kg3 Rxf1 Na3 Rxg1 Rxg1 Bf5 Nb1 Bxd3 Nc3 Bxb5 Nxb5 axb5 axb5 Nd7 Ra3 Nb8 Re3 Kd8 Rd1 Kc7 Rc3 Nd7 Rc4 Bd6 Kg4 Bxh2 Rh1 Be5 Re1 Ba1 Ba3 Bd4 Rc2 Ba1 Rd1 Be5 Re1 Bh2 g3 Bxg3 Kxg3 h5 Re4 g5 Rec4 h4 Kg4 h3 f3 h2 Rxh2 Rxh2 Kxg5 Rg2 Kf4 Rf2 Rb4 Rc2 Ra4 Ra2 Ra7 Kd6 Rb7 Kd5 Bb4 cxb4 Rxd7 Kc4 Kg4 b3 Rxf7 b2 Kg3 Kxb5 f4 b1=Q f5 Qg1 Kh3 Qh1 Kg3 Qf1 Kh4 Qd1 Kg5 Qg1 Kh5 Qf1 Rh7 Qxf5 Kh4 Qxh7 Kg3 Qh1 Kg4 Qg1 Kf5 Rd2 Ke6 Rd8 Kf7 Nh6 Ke7 Rd5 Kf6 Qg4 Ke7 Rf5 Ke6 Rh5 Kf6 Ng8 Kf7 Nh6 Kf8 Qf4 Kg7 Nf5 Kg6 Qg4 Kf6 Ne3 Ke7 Qf5 Kd6 Nc4 Kc7 Nd6 Kxd6 Qd3 Ke6 Rh6 Ke5 Rh5 Ke6 Kc6 Kf6 Rh3 Ke5 Qf1 Kd4 Qd1 Kc4 Qc1 Kb4 Qb1 Ka4 Qa1 Kb4 Qb1 Kc4 Qc1 Kd4 Qd1 Ke4 Qe1 Kf5 Rh5 Kf4 Qf1 Kg3 Rh1 Kg4 Qg1 Kf4 Qf1 Ke4 Qe1 Kd4 Qd1 Ke5 Rf1 Ke6 Qe1
2021.03.02,Slavisaaa,1899,Bodegon02,1556,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Kd6 d4 exd4 Qxd4 Ke7 Qe5
2021.03.02,yasadaddy,783,lg4492,1053,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 d5 Kc3 dxe4 d3 Ke6 dxe4 Qxd1 Bd3 Qxc1 Ne2 Qxh1 Kc4 Qxh2 Kb5 Qxg2 Nf4 Kd6 Nxg2 Nc6 Ne3 a6 Ka4 Kd7 Bc4 b5 Bxb5 axb5 Kb3 Ke7 Nc4 Kd8 Nxe5 Be6 Kc3 Nxe5 Kd4 Ra4 Kxe5 f6 Kxe6 Nh6 Nc3 Kc8 Rd1 Kb7 Kd7 Bb4 Nxa4 bxa4 Rd5 Nf7 Rb5 Ka6 Rxb4 Ne5 Kxc7 h5 c4 Ka7 c5 h4 c6 h3 Rc4 h2 Rc1 h1=Q Rxh1 Rxh1 b4 g5 Kc8 Rh8 Kc7 Ka8 b5 Rc8 Kxc8 Ka7 Kc7 Nxc6 Kxc6 g4 b6 Ka6 b7 Ka7 Kc7 g3 b8=Q Ka6 Qa8 Kb5 Qf8 gxf2 Qf7 f1=Q Qc4 Kxc4 e5 Kd5 e6 Kxe6 Kd8 f5 Ke8 f4 Kd8 Qg1 Kc7 f3 Kc6 f2 Kb6 f1=Q Ka5 Kd5 Kxa4 Kc4 a3 Qd1 Ka5 Qg5 Kb6 Qb1 Ka7 Kb5 Kb8 Qe5 Kb7 Qc1 a4 Kxa4 Ka8 Ka5 Ka7 Qec5 Kb7 Qb6 Ka8 Qc8
2021.03.02,lg4492,1101,Danny_Crognale,1969,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Nf6 f4 exf4 Kxf4 g6 g4 Bg7 h4 Re8 d4 Kf8 Qe2 Nd5 exd5 Rxe2 Bxe2 Qf6 Ke4 Qxd4 Kf3 d6 c3 Qf6 Bf4 Nd7 Kg3 Ne5 Bg5 Qxg5 hxg5 Bd7 Na3 Re8 Rxh7 Kg8 Rh1 c5 Nb5 Bxb5 Bxb5 b6 Bxe8
2021.03.02,lg4492,1275,BlackCat700,2224,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke8 f4 d6 d4 f6 Nc3 exd4 Kxd4 Nc6 Kc4 Kf7 Nd5 Nge7 g4 b5 Kxb5 Bd7 g5 a5 gxf6 Ne5
2021.03.03,C71308590YHON,1416,B61196970DIOMAR,1583,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kd3 Kd6 Kc4 Kc6 g3 b5 Kc3 Kc5 f4 a5 a3 b4 axb4 axb4 Kb3 Qe7 d4 exd4 c3 Qe6 Kc2 Rxa1 cxd4 Kb6 Qd3 b3 Kc3 Ba6 Qf3 Bxf1 Qxf1 Rxb1 Be3 Nc6 d5 Nd4 dxe6 Rxf1 Bxd4 Kc6 Kxb3 dxe6 e5 Bc5 Kc4 Bxd4 Kxd4 Ne7 b4 Rxg1 Rxg1 Rd8 Ke4 Nf5 Rc1 Kb7 Kf3 Kb6 b5 c5 Rb1 c4 g4 c3 gxf5 exf5 h4 c2 Rc1 Rd2 Ke3 Rg2 Kd3 g5 hxg5 Rf2 Rxc2 Rxc2 Kxc2 Kxb5 Kd3 Kc5 Ke3 Kd5 Kf3 Kd4 Kg3 Ke4 Kh4 Kxf4 Kh5 Kxe5 Kh6 f4 Kxh7 f3 Kg7 f5 Kf7 f4 g6 f2 g7 f1=Q g8=Q f3 Ke7 f2 Qe6 Kf4 Qf7 Kg3 Qb3 Kg2 Qg8 Kh1 Qd5 Kg1 Qg8 Kh2 Qb8 Kg2 Qg8 Kf3 Qb3 Kg2 Qg8
2021.03.03,Gustalfil,1381,Passah,1353,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Kd6 Nf3 Kc5 Nc3 Qf6 Ke2 Nc6 d3 Kd6 Be3 Nh6 g3 Ke7 Nd5 Ke6 Nxf6 Kxf6 Bg5 Kg6 h4 f6 h5 Kf7 Bxh6 gxh6 Bh3 d6 Bxc8 Rxc8 c4 a6 Qb3 b6 c5 Ke7 cxd6 Kxd6 d4 exd4 Rad1 Na5 Qd5 Ke7 Rxd4 Nc6 Qxc6 Bg7 Rd7 Ke8 Rhd1 Kf8 Rd8 Rxd8 Rxd8 Kf7 Rxh8 Bxh8 Qxc7 Kg8 Qxb6 Bg7 Qxa6 Bf8 Qxf6 Bg7 Qd8 Bf8 Ne5 Kg7 Qd7 Kg8 Qf7 Kh8 Ng6 hxg6 hxg6 h5 Qh7
2021.03.04,oliversetiono123,1242,Gustalfil,1321,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f4 Kf6 Qe1 Kg6 Kd1 Nc6
2021.03.04,hilfigertout,1135,kasfex,1118,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Qe1 Qe8 Kd1 Kd8 Nc3 Nc6 Nf3 d6 Nd5 Qe6 d3 b5 Ng5 a6 Nxe6 fxe6 Nb4 d5 Nxc6 Ke8 Nxe5 Nf6 a4 dxe4 axb5 axb5 Rxa8 Kd8 Nc6 Kd7 Nb4 Ng4 dxe4 Bxb4 Qe2 Rd8 Qxg4 Kc6 Ke2 e5 Qxg7 Bd2 Bxd2 Bb7 Rxd8 b4 Qd7 Kb6 Bxb4 Ba6 Ke3 Bxf1 Rb8 Ka7 Qxc7 Ka6 Qb6
2021.03.05,magicfatkid,1111,sean075,1112,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nc3 Nf6 Nd5 Kd6 Nf3 Nxe4 d3 Ng5 Nc3 Nc6 Bxg5 f6 Be3 Ke6 d4 exd4 Nxd4 Nxd4 Qxd4 Kf7 g3 Bd6 Bh3 Re8 Rae1 Bb4 Kd1 Bxc3 Qxc3 d5 Bxc8 Rxc8 Bd4 Qd6 Kc1 Rxe1 Rxe1 c5 Be5 Qb6 b3 Re8 Qf3 Kg8 Bb2 Rxe1 Kd2 Qa5 Kd3 Rd1 Ke2 Qd2
2021.03.06,RolandsOzo,906,MaratsS,1350,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Kd6 Kc4 Kc6 Kb3 Kb6 Ka4 Kc6 Ka5 b6 Ka4 b5 Ka5 d6 Kb4 Na6 Ka5 Nb8 Qe2 g6 Qd3 f5 Qc3 Kb7 Kxb5 a6 Ka4 Nc6 Qc4 Na5 Qc5 Ra7 Qxa5 c6 Qxa6 Kc7 Ka5 Bxa6 Kb4 c5 Kb3 fxe4 a3 c4 Ka2 d5 c3 e3 dxe3 d4 e4 dxc3 bxc3 Qd1 Nd2 Qh5 Nxc4 Bxc4 Kb2 Bxf1 Kb3 Ba6 Rb1 Qh6 Rb2 Qxc1 Ra2 Qb1 Rb2 Qxe4 Ne2 Qxg2 Nd4 Qxh1 Ka4 Qxh2 Rb3 Qxf2 Nb5 Bxb5 Kxb5 Rb7 Ka5 Rxb3 Ka4 Rb2 Ka5 Rb3 Ka4 Rxc3 Ka5 Rxa3 Kb5 Qb2 Kc4 g5 Kd5 g4 Ke4 Nf6 Kf5 g3 Kxf6 g2 Kf5 g1=Q Kf6 Rf3 Ke6 Bh6 Kd5 e4 Kxe4 Re3 Kf5 Rf8
2021.03.06,coxno,2219,da4amarante,2108,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f3 f6 g3 Nh6 Bg2 Kf7 Kf2 Kg8 Ne2 Bc5 d4 exd4 Nxd4 Nf7 Be3 Nc6 Nxc6 Bxe3 Kxe3 bxc6 Nc3 d6 Qd4 c5 Qd5 Bd7 Rad1 h5 h4 c6 Qd2 Qe7 Kf2 Kh7 Rhe1 Rhe8 Qf4 Qe5 Qd2 Qe7 b3 Rad8 Na4 Bc8 Qa5 Qb7 Rd2 Qa6 Qxa6 Bxa6 Red1 Bb5 Nb2 a5 c4 Ba6 f4 Bc8 Na4 Bb7 Bf3 g6 Rg1 Bc8 Nb6 Be6 Na4 Re7 Rgd1 Ree8 Nc3 Kg7 Rg1 Nh6 Rgd1 Nf7 Na4 Kf8 e5 dxe5 Rxd8 Rxd8 Rxd8 Nxd8 Nxc5 Bc8 fxe5 fxe5 Ke3 Kf7 Be4 Kf6 a3 g5 b4 axb4 axb4 Ne6 Nxe6 Bxe6 Bxc6 Bxc4 b5 gxh4 gxh4 Ke7 b6 Kd6 Bf3 Bf7 b7 Kc7 Be4 Bc4 Bf3 Ba6 Bxh5 Bxb7 Bf7 Kd6 h5 Ke7 Bb3 Kf6 Bc2 e4 Bxe4 Bxe4 Kxe4 Kg5 h6 Kxh6
2021.03.06,Noelia_ajc,678,Ian1234567,804,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke6 Ke2 Kf6 f4 Bc5 Nf3 Nc6 Ke1 Qe7 Bc4 Qd6 fxe5 Kg6 Rg1 Bxg1 g4 Qc5 Ng5 Qf2
2021.03.07,silwamba,1566,UchHulk,1171,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kf6 Kg4 d6 Kh5 g6 Kh4 Ke6 Kg3
2021.03.09,BenDavut,1063,Kidjenlahpory,1021,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Nf3 Kf6 Bc4 Kg6 Nxe5 Kg5 f4 Kh4
2021.03.10,andraderegina,1469,JaimesMiguel,1657,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 f4 f5 h4 h6 g4 h5 gxh5 g5 fxg5 fxe4 Kxe4 Ke7 Ke3 d5 Kd3 Qe8 Ke2 e4 Ke1 e3 dxe3 d4 c3 dxe3 Ke2 Qxh5 Kxe3 Qxh4 Ke2 Qxg5 Bh3 Qxc1 Bxc8 Qxd1 Kxd1 c5 b3 c4 bxc4 b5 cxb5 a6 bxa6 Rxa6 Rxh8 Rxa2 Rh1 Rxa1 Ba6 Rxb1 Kd2 Rd1 Kxd1 Nxa6 Kc2 Nb4 Kc1 Nc2 Ne2 Ne1 Rxe1 Bg7 Rh1 Bxc3 Rd1 Be1 Rxe1 Nf6 Rh1 Ne4 Rd1 Nf2 Re1 Nd1 Rxd1 Kf6 Rh1 Kg5 Rh5 Kg4 Rh4 Kxh4
2021.03.11,UnpretentiousPrawn,1205,Hughe,1813,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Kd6 Kc4 Kc6 Qh5 d5 exd5 Qxd5 Kc3 Qd4 Kb3 Be6 c4 Qxc4 Bxc4 Bxc4 Kxc4 Nd7 Na3 Ngf6 Qf3 Kd6 Nb5 Ke7 Nxc7 Rc8 b4 Rxc7 Kb3 Kd8 Bb2 Bd6 d4 Re8 Re1 e4 Qf5 Nb6 d5 Re5 Bxe5 Bxe5 Qxe5 Nbxd5 Rxe4 Rc3 Ka4 Nb6 Kb5 Nfd7 Qxc3 Nd5 Qd4 a6 Kc4 N7b6 Kc5 Kc8 Qxd5 Nxd5 Kxd5 Kd7 Nf3 Kc7 Rc1 Kb6 Nd4 a5 bxa5 Kxa5 Rb1 f5 Nxf5 g6 Nd4 h5 Nb3 Ka6 Nc5 Ka7 Rxb7 Ka8 Ra4
2021.03.11,AptGoldfish,1259,BriskFarmer,1292,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kf6 Kg4 Kg6 f3 Kf6 Qe2 g5 Qa6 bxa6
2021.03.11,ilovechess2224,1082,TarikSkula,1469,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Kf6 Ke3 Kg6 Bc4 Bc5 d4 exd4 Nxd4 Qg5 f4 Qxg2 f5 Kf6 Rg1 Bxd4 Qxd4 Ke7 Rxg2 Ke8 Qxg7 d6 Qxh8 Nc6 Qxg8 Ke7 Qxf7 Kd8 Rg8
2021.03.11,werxxy,1480,Levi-i,1482,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 f3 Qg5 Kf2 f6 Nh3 Qg6 d3 Bc5 Be3 Bb6 f4 Ne7 f5 Nxf5 exf5 Qxf5 Ke2 Qg4 Kd2 Bxe3 Kxe3 Qxd1 Be2 Qxh1 Bg4 f5 Bxf5 Kxf5 g4 Kxg4 Nf2
2021.03.12,DarioAlmazan,1652,jesuscruz2021,990,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1
2021.03.12,calvin4370,1184,miyamura228,1033,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6
2021.03.12,Permarachne,1875,Heidelbergensis,1899,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Kd6 Kd3 Kc6 Kc3 Kd6 Kd3 Kc6 Ke3 Kd6 Kd3 Kc6 Ke3 Kd6
2021.03.12,Heidelbergensis,1888,Permarachne,1877,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Kd6 Kc3 Ke6 Kd3 Kd6 Kc3 Ke6 Kd3 Ke7 Ke2 Ke6 Ke3 Kd6 Kd3 Kc6 Kc3 Kb6 Kd3 d5 exd5 Qxd5 Ke3 Bc5 Ke2 Qe4
2021.03.12,Heidelbergensis,1759,Senpukyaku,1889,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kd3 Kd6 Kc3 Ke6 Kd3 Kd6 Kc3 Ke7 Kd3 d5 Kc3 dxe4 d4 Nc6 Bg5 f6 dxe5 Qxd1 Be2 Qd4 Kb3 Qb4
2021.03.12,fikus2009,1323,Smurfer200,1171,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Kf3 Kf6 Kg4 Kg6 h4 Qxh4 Kf3 Qf4 Ke2 Qe3 fxe3 Kg5 Kf3 Kg6 Kg4 a5 Qf3 a4 Qf6 Kxf6 Bb5
2021.03.12,KingClarkZ,1196,DarkFleakyGrill,1165,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Nf3 d5 Nc3 dxe4 Kxe4
2021.03.13,CFN-2265,1500,torovierii,1467,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 d3 d6 Nf3 Nf6 Nc3 Bg4 Ke1 Ke8 Nd5 Nxd5 exd5 Nd7 c4 f6 b3 Be7 Be2 h6 Nh4 Bxe2 Qxe2 Nc5 Nf5 Kf7 Nxe7 Qxe7 Ba3 a5 Bxc5 dxc5 Rb1 a4 g3 axb3 Rxb3 Rhb8 a3 Qd6 Kf1 Qa6 Qb2 Ra7 Kg2 b6 Ra1 Qc8 Qe2 Qf5 Qf3 Qd7 Qh5 Kf8 h3 c6 dxc6 Qxc6 Qf3 Qe6 Rd1 Rab7 Rdb1 Rd7 Rxb6 Rxb6 Re1 Rdb7 Re4 Rb1 g4 R7b3 Kg3 Qc6 Re1 Qxf3 Kxf3 Rxe1 Kg3 Rxa3 f3 Rxd3
2021.03.15,Fouprendh7,1685,KARAZECHESS,1643,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8
2021.03.16,wszdn,1359,Miss_Black,1500,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nf6 d3 Ke6 Ng5 Ke7 f3 h5 Nc3 h4 Nd5 Kd6 Nxf7 Ke6 Nxd8 Kd6 Nf7 Kc6 Nxh8 b6 Nxf6 gxf6 c4 Ba6 Qa4 Kb7 Nf7 Bh6 Bxh6 Nc6 b4 Nxb4 Qxb4 Bxc4 Qxc4 a5 Rc1 a4 Qxc7 Ka6 Nd6 a3 Rb1 b5 Qb7 Ka5 Qxb5
2021.03.16,GrandMasterJosiah,1231,ixye,1152,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1
2021.03.16,nussy,1989,wilbert_guo,1981,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Nf3 Nc6 Bc4 Bc5
2021.03.16,CheesE220,1400,tasty_borgar,1498,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Ke8 Ke1 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nxc6 bxc6 Ba4 Qe7 Nc3 Nf6 f3 d5 Qd3 g6 Kf2 Bg7 Re1 Nh5 exd5 Qxe1 Kxe1 Nf4 Qe4
2021.03.16,Meeeennnnnnnn,960,xiaoef,899,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Nf6
2021.03.16,MrKilo99,1401,ROBINJ38000,1442,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 g3 Nc6
2021.03.16,KxngMadvillain,978,Sai_Adithya_A,957,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8
2021.03.16,pawnparade,1722,kapperking,1687,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 f4 d6 f5 Nf6 d3 Nc6 h3 d5 Nc3 dxe4 dxe4 Qxd1 Kxd1 Bd7 Bc4 Re8 Nf3 Kd8 Be3 Kc8 Ke2 Bb4 Kd3 Bxc3 bxc3 Rd8 Bd5 Nxd5 exd5 Bxf5 Ke2 Rxd5 c4 Rd7 Rab1 Bxc2 Rb2 Bg6 Rb5 f6 h4 Rhd8 g4 Bd3 Kf2 Bxc4 Rc5 Bd5 Rhc1 Bxf3 Kxf3 h6 Ke4 Kb8 Kf5 Nd4 Kg6 b6 R5c3 c5 a4 Ne6 a5 Nf4 Bxf4 exf4 axb6 axb6 Ra3 Ra7 Rb3 Kc7 Re1 Rd7 Re8 c4 Rb5 c3 Rb4 Ra3 Rc4 Kb7 Rcc8 Rc7 Rb8 Kc6 Re6 Kb5 Rbxb6 Kc4 Re4 Kd3 Rbe6 c2 Rxf4 c1=Q Rd6 Ke3 Rdd4 Qc2 Kh5 g6 Kxh6 Rh7 Kxh7 g5 Kg7 gxf4 h5 Kxd4 h6 Ra7 Kxf6 Qh7 Kg5 Ra5 Kxf4 Qxh6 Kg3 Qg5 Kg2 Ra3 Kg1 Qd2 g5 Ra1
2021.03.16,jclaff,1189,LordCrackPot2,1189,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 Nc3 Nf6 d3 d5 exd5 Nxd5 Bg5 f6 Bh4 Nxc3 bxc3 Bg4 h3 Bxf3 Kxf3 e4 dxe4 Qxd1 Rxd1 Rd8 Rxd8 Nxd8 Bd3 Ke6 Re1 Bc5 Kf4 Bd6 Ke3 Nc6 Bc4 Ke7 Bd5 Ne5 Bxb7 Ng6 Bg3 Bxg3 fxg3 Kd6 Bd5 Re8 Rd1 f5 Bf7 Ke7 Bxe8 Kxe8 exf5 Ne5 Re1 Nc6 Kf4 Kd7 Kg5 Ne7 Rd1 Ke8 h4 Kf7 g4 h6 Kh5 g6 Kxh6 gxf5 gxf5 Nxf5 Kg5 Ng7 h5 Kg8 h6 Ne6 Kh5 Kh7 Rd7 Kh8 h7 Ng7 Kg6 Ne8 Rd8 c6 Rxe8
2021.03.16,Jord_GM,1231,noobslayer6942069,1008,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
2021.03.16,Djuff,1138,ZzarraackK,1240,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 a3 d6 c4 Bg4 h3 Bh5 d3 Ke6 Qb3 Nge7 Nc3 a5 c5 Kf6 g4 Bg6 Bg2 Nd4 Nxd4 exd4 cxd6 Qxd6 Nb5 Qb6 Re1 c6 Qc4 cxb5 Bg5 Kxg5 Qc1 Kh4 Qf4 Nd5 Qg3 Kg5 Qe5 Kh6 Qxd5 f6 h4 Be8 Qh5 Bxh5 gxh5 Kxh5 Bf3 Kxh4 Rh1 Kg5 Rag1 Kf4 Rh4 Ke5 Rh5 g5 Bg4 Qc5 Kf3 Qc2 Kg3 Bd6 f4
2021.03.16,Tungaa,1574,IghtBet2004,1556,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Bc4 Ke7 Qh5 d6 Qxf7
2021.03.16,hmbrick,1359,tectum,1331,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 Nc3 Nf6 Ke1 Ke8 d3 Bc5 Be3 Bxe3 fxe3 d6 d4 Bg4 Be2 a5 d5 Ne7 Qd3 Ng6 Kd2 c6 dxc6 bxc6 Rad1 d5 Kc1 dxe4 Qxd8 Rxd8 h3 exf3 Bxf3 Bxf3 gxf3 Rxd1 Rxd1 Ke7 Ne4 Nxe4 fxe4 Rd8 Rg1 Ke6 Rh1 Nh4 a3 Rd4 Rg1 Rxe4 Rxg7 Rxe3 Rxh7 Rxh3 Rh6 Kd5 c3 e4 Kc2 e3 Rf6 Ng2 Rf5 Ke4 Rxf7 e2 Rc7 e1=Q Kb3 Ne3 Rxc6 Nd5 Ra6 Qd1 Kc4 Qd3 Kc5 Qxa6
2021.03.16,JohnnyBongcloud,1235,ton0,1185,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Kf3 Kf6 Kg4 Kg6 Kf3 Kf6 Ke3 Ke6 Kd3 Kf6 Kc4 Kg5 Kb5 Kf4 d3
2021.03.16,Sigurdmofo,1355,noobyra,1269,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 b3 Nf6 Ba3 d6 d3 Bg4 h3 Nd4 Ke3 Bxf3 gxf3 Qd7 Nc3 a6 Nd5 Nxd5 exd5 Qf5 Bg2 Qf4
2021.03.16,charliekm,1151,doppelg1nger,1109,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke3 Ke6 Ke2 Ke7 Nf3 Nf6 d3 Nc6 Bg5 h6 Bxf6 Kxf6 Ke1 Bb4 c3 Bc5 Nh4 d6 Qf3 Ke7 Nf5 Bxf5 Qxf5 g6 Qf3 Kf8 Nd2 h5 h4 g5 hxg5 Qxg5 g3 h4 Qf5 Bxf2 Kxf2 Qxd2 Be2 hxg3 Kxg3 Rxh1 Rxh1 Qxe2 Rh8 Ke7 Rxa8 Qe3 Qf3 Qxf3 Kxf3 d5 Rc8 dxe4 dxe4 Kd7 Rg8 f6 Rg6 Ke6 Rg7 Ne7 Ke3 c5 a4 a6 b4 cxb4 cxb4 b5 axb5 axb5 Rg1 f5 exf5 Nxf5 Ke2 Nd4 Ke1 Nf3 Kf2 Nxg1 Kxg1 e4 Kf2 Kd5 Ke3 Ke5
2021.03.16,janpoo123,1118,JaimeChess1,1073,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Nxd4 Qxd4 d5 Qe5 Be6 Nxd5 Nxd5 exd5 Qxd5 f4 Qxe5 fxe5 Bg4 Kf2 Ke8 Bg5 Bc5 Kg3 Be6 Bb5 c6 Bd3 Bd4 Bf4 h6 Rhe1 g5 Re4 Rd8 Bd2 Bf5 Rxd4 Rxd4 Bxf5 Rxd2 Re1 Rxc2 e6 fxe6 Rxe6 Kd7 Rf6 Ke7 Re6 Kf7 Re3 Rxb2 h3 Rxa2 Rd3 b5 Rd7 Kf6 Be4 b4 Bxc6 b3 Rd6 Ke7 Rd3 b2 Rd1 Rd8 Re1 Kd6 Be4 Re8 Rd1 Ke5 Bc6 Rc8 Re1 Kd6 Be4 Rc3 Kg4 Rc4 Kf5 Rxe4 Kxe4 Ra1 Re2 b1=Q Kf3 Ra3 Kf2 Ra2 Ke3 Rxe2 Kxe2 Qb2 Ke3 a5 Kf3 a4 Ke4 a3 Kf5 a2 Kg6 a1=Q Kf7 Qa7 Kg6 Qf6 Kxf6 Qa6 Kf7 Kc7 Kg7 Qe6 Kf8
2021.03.16,Taubenblau,1459,BTPAgriculteur,1441,1,1,1,Bongcloud Attack,e4 e5 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7 Ke1 Ke8 Ke2 Ke7
