date,white,white_elo,black,black_elo,opening
2021.03.05,omer999,1306,hhhhha,1297,"Bongcloud Attack"
2021.03.05,omer999,1305,TigersN06,1295,"Bongcloud Attack"
2021.03.05,Dede-Liu39,2501,GLeruste,2541,"Bongcloud Attack"
2021.03.05,BeanSharpie,1707,Flybut,1727,"Bongcloud Attack"
2021.03.05,Tiatas,1441,ksjsn,1390,"Bongcloud Attack"
2021.03.05,jasonf7,996,morguet,1008,"Bongcloud Attack"
2021.03.05,zbe7,954,DraconBr,952,"Bongcloud Attack"
2021.03.05,kiranbhandari,1570,LanKommando,1573,"Bongcloud Attack"
2021.03.05,ElLeviathan,1396,sameenahmedsaami,962,"Bongcloud Attack"
2021.03.05,Dandy_Lion,1403,Moreb,1403,"Bongcloud Attack"
2021.03.05,omer999,1299,slochess1313,1241,"Bongcloud Attack"
2021.03.05,kindergartenchampion,1001,ashoooforever,1112,"Bongcloud Attack"
2021.03.05,MartimESanto,1203,Matilde_shiny,881,"Bongcloud Attack"
2021.03.05,samet_74,1067,caganchess74,1288,"Bongcloud Attack"
2021.03.05,jasonf7,985,kaganrayvaughan,1007,"Bongcloud Attack"
2021.03.05,pratikkhadke_pk,1643,ardassa,1668,"Bongcloud Attack"
2021.03.05,pratikkhadke_pk,1648,MeguminsGambit,1687,"Bongcloud Attack"
2021.03.05,slippu,880,ge-mar,825,"Bongcloud Attack"
2021.03.05,majitozapateroa,825,RguadarramaJr,1155,"Bongcloud Attack"
2021.03.05,JackcanSmack,613,p0ntifex_maximus,691,"Bongcloud Attack"
2021.03.05,chess1312acab,1745,rondesol,1711,"Bongcloud Attack"
2021.03.05,abstractcube,1221,Jelenkovic-nesa0809,1121,"Bongcloud Attack"
2021.03.05,Dragonborn997,1583,chirignago,1535,"Bongcloud Attack"
2021.03.05,Jose-Alfredo,1506,V22_08,1883,"Bongcloud Attack"
2021.03.05,Kiron_Roy,1670,Threshprince,1236,"Bongcloud Attack"
2021.03.05,icy_billiams_phd,1639,AliFirooz,1655,"Bongcloud Attack"
2021.03.05,icy_billiams_phd,1627,arcady_balandin,1524,"Bongcloud Attack"
2021.03.05,DimaSDQ,1252,gennadiy_nisiforov,985,"Bongcloud Attack"
2021.03.05,j4in,1232,OswldGlVzzL,1342,"Bongcloud Attack"
2021.03.05,SuperHjelten,945,Nuronom,935,"Bongcloud Attack"
2021.03.05,MANU4545,727,Henando6,740,"Bongcloud Attack"
2021.03.05,msanii,1991,albertzav,2002,"Bongcloud Attack"
2021.03.05,msanii,1991,albertzav,2002,"Bongcloud Attack"
2021.03.05,gregor9927,952,Ketill69,1022,"Bongcloud Attack"
2021.03.05,camiprincesa,1117,kkovik,1029,"Bongcloud Attack"
2021.03.05,Imbadathisgame,1073,lumino01,1134,"Bongcloud Attack"
2021.03.06,EricZab,1172,Malcolm345,1159,"Bongcloud Attack"
2021.03.06,Imbadathisgame,1080,thesteamengine2,1074,"Bongcloud Attack"
2021.03.06,Dandy_Lion,1415,Renklaf,1415,"Bongcloud Attack"
2021.03.06,AleJumbo,1237,Ilany_tapia,1807,"Bongcloud Attack"
2021.03.06,Helbert008,1203,sarzenski,1659,"Bongcloud Attack"
2021.03.06,Belldozer,1364,badderM,1343,"Bongcloud Attack"
2021.03.06,Leon1971,1048,pryzum,1067,"Bongcloud Attack"
2021.03.06,jasonf7,974,Not_aSmurf,936,"Bongcloud Attack"
2021.03.06,Alondra5678,1421,JoelJQ,1404,"Bongcloud Attack"
2021.03.06,Alondra5678,1424,sahsuhseh,1468,"Bongcloud Attack"
2021.03.06,hilfigertout,1301,qweqweqwe41,1301,"Bongcloud Attack"
2021.03.06,lmaoxDjjJJSJAJJAJAJ,1711,Fernando22Gamboa,1720,"Bongcloud Attack"
2021.03.06,Lifoc_x,1063,Lisandrozarate,986,"Bongcloud Attack"
2021.03.06,hilfigertout,1302,EMP86,1305,"Bongcloud Attack"
2021.03.06,lmaoxDjjJJSJAJJAJAJ,1729,flook,1711,"Bongcloud Attack"
2021.03.06,hilfigertout,1292,butstink_100,1301,"Bongcloud Attack"
2021.03.06,lmaoxDjjJJSJAJJAJAJ,1716,x1600ggp,1661,"Bongcloud Attack"
2021.03.06,lmaoxDjjJJSJAJJAJAJ,1727,Laiana,1721,"Bongcloud Attack"
2021.03.06,hilfigertout,1292,kes10,1221,"Bongcloud Attack"
2021.03.06,lmaoxDjjJJSJAJJAJAJ,1727,BrazilSemiotician,1614,"Bongcloud Attack"
2021.03.06,hilfigertout,1291,Safrel,1321,"Bongcloud Attack"
2021.03.06,jasonf7,979,benderma,979,"Bongcloud Attack"
2021.03.06,JerbyDelana,1082,Kamr1905,1131,"Bongcloud Attack"
2021.03.06,JerbyDelana,1082,harpreet83,980,"Bongcloud Attack"
2021.03.06,JerbyDelana,1081,hexflores87,1127,"Bongcloud Attack"
2021.03.06,JerbyDelana,1094,gokmentezgel,1077,"Bongcloud Attack"
2021.03.06,barleymo,1995,Fikus60,1912,"Bongcloud Attack"
2021.03.06,jasonf7,974,Hugo27Silva,968,"Bongcloud Attack"
2021.03.06,jasonf7,974,twilight19,977,"Bongcloud Attack"
2021.03.06,TylerDurden00,1959,Alb72Orsk,1940,"Bongcloud Attack"
2021.03.06,JerbyDelana,1102,Shubhampant07,967,"Bongcloud Attack"
2021.03.06,JerbyDelana,1101,mrgranite,1201,"Bongcloud Attack"
2021.03.06,neelbhai94,1113,Ribonuclease,1084,"Bongcloud Attack"
2021.03.06,JerbyDelana,1067,chezzmastah,1075,"Bongcloud Attack"
2021.03.06,SeokJean,1599,Betterthankarl,1603,"Bongcloud Attack"
2021.03.06,RaniKhan,1103,fuzzynips,1127,"Bongcloud Attack"
2021.03.06,ricojlou,1831,jaranan,1862,"Bongcloud Attack"
2021.03.06,SeokJean,1631,yeyedcutan,1672,"Bongcloud Attack"
2021.03.06,lmnotran,936,P_N_YN,1009,"Bongcloud Attack"
2021.03.06,MaryamSana,897,nevermindlol,823,"Bongcloud Attack"
2021.03.06,emanepsilon,1639,Calidus,1661,"Bongcloud Attack"
2021.03.06,SesarPiskita,1198,Mooslim123,1270,"Bongcloud Attack"
2021.03.06,BeforeB4,1457,Lakicd,1449,"Bongcloud Attack"
2021.03.06,PaUlMaNdOn,1681,lebrasco,1682,"Bongcloud Attack"
2021.03.06,NCKnight,1400,DenGlemteSok,1312,"Bongcloud Attack"
2021.03.06,Jamesm18,1274,SalarHamid,1294,"Bongcloud Attack"
2021.03.06,Super_Nova_Cat,1682,Aniket321,1685,"Bongcloud Attack"
2021.03.06,RolandsOzo,906,MaratsS,1350,"Bongcloud Attack"
2021.03.06,JerbyDelana,1061,Tikhon_Podosenov,1182,"Bongcloud Attack"
2021.03.06,Hyperuser,1422,Shahar_T41,1526,"Bongcloud Attack"
2021.03.06,zbe7,966,Msorix,962,"Bongcloud Attack"
2021.03.06,Luke_Owen,1882,mk_1984,1815,"Bongcloud Attack"
2021.03.06,kingpossessed,898,yepii,953,"Bongcloud Attack"
2021.03.06,kingpossessed,886,errabenaz,964,"Bongcloud Attack"
2021.03.06,ErdeneBatErdeneBat,1517,puujee0412,1429,"Bongcloud Attack"
2021.03.06,kingpossessed,866,Ivan44ow,895,"Bongcloud Attack"
2021.03.06,kingpossessed,841,C600k,988,"Bongcloud Attack"
2021.03.06,kingpossessed,822,zuhal96,831,"Bongcloud Attack"
2021.03.06,hilfigertout,1306,dr_aftub,1305,"Bongcloud Attack"
2021.03.06,kingpossessed,813,dai-pe-done,826,"Bongcloud Attack"
2021.03.06,arnoldfederico,921,SaitamaPolo,866,"Bongcloud Attack"
2021.03.06,lulztiger,1246,myatniy_ledenec,1349,"Bongcloud Attack"
2021.03.06,hilfigertout,1320,Amannn,1322,"Bongcloud Attack"
2021.03.06,Dandy_Lion,1408,depson,1443,"Bongcloud Attack"
2021.03.06,Folgaurdian,1156,GGOKIRMAK,1233,"Bongcloud Attack"
2021.03.06,Cancan55,1283,bhaveshji,1269,"Bongcloud Attack"
2021.03.06,VerySuperFamous,872,todani,850,"Bongcloud Attack"
2021.03.06,YektaYenil,1122,denisgord,1180,"Bongcloud Attack"
2021.03.06,ArchieTaylor,974,Ge0rge_T,1511,"Bongcloud Attack"
2021.03.06,h4rd1k,1059,MarcosGabriel17,1083,"Bongcloud Attack"
2021.03.06,umutcanyesil,1527,Bishko,1485,"Bongcloud Attack"
2021.03.06,Rqnzen,1500,Abhimahind,1457,"Bongcloud Attack"
2021.03.06,h4rd1k,1066,pds121,1105,"Bongcloud Attack"
2021.03.06,Rqnzen,1233,dr_lenkart,1200,"Bongcloud Attack"
2021.03.06,hilfigertout,1322,yhymp,1373,"Bongcloud Attack"
2021.03.06,umutcanyesil,1517,benemirhan,1480,"Bongcloud Attack"
2021.03.06,ladoboi,1500,vapelord69,1147,"Bongcloud Attack"
2021.03.06,Dandy_Lion,1429,GraeU,1441,"Bongcloud Attack"
2021.03.06,Rickygabry,1749,sanarezaeian1388,1229,"Bongcloud Attack"
2021.03.06,IIBADSPORTII,1432,LKatsieris,1237,"Bongcloud Attack"
2021.03.06,pratikkhadke_pk,1632,Aleks1211,1626,"Bongcloud Attack"
2021.03.06,MiroslavMirosla,1745,StarwaX,1637,"Bongcloud Attack"
2021.03.06,MiroslavMirosla,1756,BabarMurtaza,1754,"Bongcloud Attack"
2021.03.06,LeonidPetreski,2103,Josimo,1212,"Bongcloud Attack"
2021.03.06,skakibill,902,thdiakoloukas,1490,"Bongcloud Attack"
2021.03.06,Clorony,1500,mikkelu,1500,"Bongcloud Attack"
2021.03.06,MiroslavMirosla,1739,Sarim-TR,1824,"Bongcloud Attack"
2021.03.06,Dragonborn997,1604,luismamani007,1681,"Bongcloud Attack"
2021.03.06,coxno,2219,da4amarante,2108,"Bongcloud Attack"
2021.03.06,Gokhanarelsagsoz,946,gknsgz,718,"Bongcloud Attack"
2021.03.06,Shrimp-Puerto-Rico,1112,JaseFace,1075,"Bongcloud Attack"
2021.03.06,KingPieceBro,1497,SidScarlet,1464,"Bongcloud Attack"
2021.03.06,PenName,1576,dsanders2017,1515,"Bongcloud Attack"
2021.03.06,KingPieceBro,1460,AlexGh,2146,"Bongcloud Attack"
2021.03.06,JJOlczyk,835,sccaliskan,899,"Bongcloud Attack"
2021.03.06,Turbobuxe,990,Writestuff,894,"Bongcloud Attack"
2021.03.06,msanii,2024,Mudo33,2031,"Bongcloud Attack"
2021.03.06,hilfigertout,1310,nano81,1313,"Bongcloud Attack"
2021.03.06,hilfigertout,1322,nano81,1286,"Bongcloud Attack"
2021.03.06,hilfigertout,1328,spiderbdx,1295,"Bongcloud Attack"
2021.03.06,hilfigertout,1334,PMIL,1280,"Bongcloud Attack"
2021.03.06,Mert-Efe1,1587,Hard-Pass,1571,"Bongcloud Attack"
2021.03.06,coxno,2212,sergov,2152,"Bongcloud Attack"
2021.03.06,dmischkeram,1943,Magicbb,1779,"Bongcloud Attack"
2021.03.06,Hyperuser,1431,Amator1234,1404,"Bongcloud Attack"
2021.03.06,Aldavero,1500,mammotta,1313,"Bongcloud Attack"
2021.03.06,hilfigertout,1322,JewishCat,1414,"Bongcloud Attack"
2021.03.06,Hollow_Tube,981,ivan823,970,"Bongcloud Attack"
2021.03.06,sf-kaya05,997,bulkol52,1059,"Bongcloud Attack"
2021.03.06,warriorMDP,1701,Aen3as,1720,"Bongcloud Attack"
2021.03.06,batigol8787,1673,imperator1919,1718,"Bongcloud Attack"
2021.03.06,Baeguetteman,1200,RT22,1181,"Bongcloud Attack"
2021.03.06,CaptCanuck35,1105,JCMull,1103,"Bongcloud Attack"
2021.03.06,CaptCanuck35,1116,Arrower,1094,"Bongcloud Attack"
2021.03.06,Noelia_ajc,678,Ian1234567,804,"Bongcloud Attack"
2021.03.06,QuertyX,1487,FXR_Vovota,1330,"Bongcloud Attack"
2021.03.06,Sreerookie,965,Xalanot,1044,"Bongcloud Attack"
2021.03.07,hanyui,800,joaquinnar,1174,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1743,Bandera666,1788,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1744,dexqua,1696,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1738,Admir2021,1746,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1744,arieltupara29,1719,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1743,arieltupara29,1721,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1730,Doc13,1727,"Bongcloud Attack"
2021.03.07,Koray_01,1283,Alcisi,1311,"Bongcloud Attack"
2021.03.07,Gustalfil,1262,GEera,1240,"Bongcloud Attack"
2021.03.07,amirmoti,1580,DunedainSR,1315,"Bongcloud Attack"
2021.03.07,zandwu,1522,JoelJQ,1417,"Bongcloud Attack"
2021.03.07,an_enby,833,DigitalDisco,858,"Bongcloud Attack"
2021.03.07,Gustalfil,1272,Chumpi77,1314,"Bongcloud Attack"
2021.03.07,SacrificingMyKing,640,mark71147,950,"Bongcloud Attack"
2021.03.07,themathsorcerer,1644,bglancy,1617,"Bongcloud Attack"
2021.03.07,BeforeB4,1491,kingchrisx,1485,"Bongcloud Attack"
2021.03.07,JerbyDelana,1110,Amber39,1051,"Bongcloud Attack"
2021.03.07,arunanand246,784,Akilan1409,1181,"Bongcloud Attack"
2021.03.07,h4rd1k,1069,rahul9594,1000,"Bongcloud Attack"
2021.03.07,BeforeB4,1449,lid1972,1466,"Bongcloud Attack"
2021.03.07,h4rd1k,1062,deltave-60,941,"Bongcloud Attack"
2021.03.07,barleymo,1910,bw32,1899,"Bongcloud Attack"
2021.03.07,JerbyDelana,1142,Jonsgd,1217,"Bongcloud Attack"
2021.03.07,BeforeB4,1480,electricity23,1446,"Bongcloud Attack"
2021.03.07,BeforeB4,1479,electricity23,1447,"Bongcloud Attack"
2021.03.07,BlindfoldAccount95,1914,dimien123,1914,"Bongcloud Attack"
2021.03.07,Rumandawi_1217,1668,Awangkas_3552,1927,"Bongcloud Attack"
2021.03.07,barleymo,1888,cp2050,1883,"Bongcloud Attack"
2021.03.07,Sreerookie,982,multyPeter,877,"Bongcloud Attack"
2021.03.07,rchoudhury,1500,Sobhoneel333,1438,"Bongcloud Attack"
2021.03.07,Eestranged,1634,quemero80,1644,"Bongcloud Attack"
2021.03.07,fjachess,1864,ArgoNautt,1297,"Bongcloud Attack"
2021.03.07,h4rd1k,1066,pbuka,970,"Bongcloud Attack"
2021.03.07,toterlol,1194,nobbi66,1092,"Bongcloud Attack"
2021.03.07,toterlol,1075,Zazoouuu,991,"Bongcloud Attack"
2021.03.07,atom_1729,1549,janemnemonic,1542,"Bongcloud Attack"
2021.03.07,atom_1729,1573,Gennadiy_46,1572,"Bongcloud Attack"
2021.03.07,shishirplayinghere,1160,charliebrownbrown,1154,"Bongcloud Attack"
2021.03.07,BenTheBlaster16,1476,Iagosevic,1501,"Bongcloud Attack"
2021.03.07,juan-carlos,2254,rubengilmondelo64,2166,"Bongcloud Attack"
2021.03.07,thedanfrom91,1149,alimkse19,1178,"Bongcloud Attack"
2021.03.07,ErdeneBatErdeneBat,1404,Oyungerelll,1504,"Bongcloud Attack"
2021.03.07,ishallwooopyoass,1852,SmokeCocaine,1826,"Bongcloud Attack"
2021.03.07,I_Will_Kick_Your_Acc,1301,Raj12_gupta-90,1306,"Bongcloud Attack"
2021.03.07,ke2ke2ke2,1361,ByeBye420,1330,"Bongcloud Attack"
2021.03.07,Maatji,1544,Aercio27,1581,"Bongcloud Attack"
2021.03.07,ammar_mohdazizul,1838,teowyz,1831,"Bongcloud Attack"
2021.03.07,msanii,2044,filipecs95,2009,"Bongcloud Attack"
2021.03.07,Piano_Reeves,1438,patricciocorrea,1394,"Bongcloud Attack"
2021.03.07,silwamba,1605,andergallardo,967,"Bongcloud Attack"
2021.03.07,silwamba,1566,UchHulk,1171,"Bongcloud Attack"
2021.03.07,UchHulk,1237,maheranton,1893,"Bongcloud Attack"
2021.03.07,Schachkid_Arvid,1386,PeterAnhalt,1665,"Bongcloud Attack"
2021.03.07,silwamba,1532,jayeshgandhi,1340,"Bongcloud Attack"
2021.03.07,silwamba,1516,Dvaty,1699,"Bongcloud Attack"
2021.03.07,h4rd1k,1061,beratbozkurt,1102,"Bongcloud Attack"
2021.03.07,silwamba,1525,vgbond8,1548,"Bongcloud Attack"
2021.03.07,Gustalfil,1275,IamAwavefunction,1344,"Bongcloud Attack"
2021.03.07,silwamba,1504,Adarsh_Giri,968,"Bongcloud Attack"
2021.03.07,lolhacks,1393,IamReallyReallyBad,1351,"Bongcloud Attack"
2021.03.07,silwamba,1469,JoostSPlat,1251,"Bongcloud Attack"
2021.03.07,silwamba,1441,undertaker76,1135,"Bongcloud Attack"
2021.03.07,silwamba,1420,databasesankar,1250,"Bongcloud Attack"
2021.03.07,lolhacks,1403,SlawekP,1493,"Bongcloud Attack"
2021.03.07,silwamba,1401,angevindu49,1542,"Bongcloud Attack"
2021.03.07,hilfigertout,1318,bluewolves,1315,"Bongcloud Attack"
2021.03.07,KinjalSardar,1860,vibhugarg,1846,"Bongcloud Attack"
2021.03.07,jasonf7,996,Schach_Telsatz,1048,"Bongcloud Attack"
2021.03.07,CONRADkkAY,1091,Le_Prf,1097,"Bongcloud Attack"
2021.03.07,lolhacks,1417,nameKia,1489,"Bongcloud Attack"
2021.03.07,MiroslavMirosla,1721,ASen78,1716,"Bongcloud Attack"
2021.03.07,egeren72,968,beriilizm,1217,"Bongcloud Attack"
2021.03.07,LelouchG,1022,shiovibritania,1313,"Bongcloud Attack"
2021.03.07,matteonovelli,1705,kishor_kumar_nhvv,1639,"Bongcloud Attack"
2021.03.07,Shadowassasin489,1932,Pranav1974,1702,"Bongcloud Attack"
2021.03.07,LelouchG,1011,shiovibritania,1302,"Bongcloud Attack"
2021.03.07,Gustalfil,1278,PsarevMark17,1273,"Bongcloud Attack"
2021.03.07,Targino50,1348,maroblesi,1256,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1749,feralcas,1740,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1737,ludol,1763,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1732,valormae,1808,"Bongcloud Attack"
2021.03.07,KinkE2,1592,WINLOSEDRAW2,1624,"Bongcloud Attack"
2021.03.07,mnmurray,1403,jardell,1406,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1726,Juan7740,1691,"Bongcloud Attack"
2021.03.07,dmischkeram,1936,pinottos,1899,"Bongcloud Attack"
2021.03.07,Deystroyer1073,915,neatgift,1781,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1724,twin2081,1708,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1718,Tgachossein,1715,"Bongcloud Attack"
2021.03.07,DutchDuche,1233,fshrv,995,"Bongcloud Attack"
2021.03.07,jasonf7,1003,Lordhululung,1066,"Bongcloud Attack"
2021.03.07,Abis_Sai,1575,NotoriousMMAHER,1589,"Bongcloud Attack"
2021.03.07,Aliencheeks,1203,baesecula,1139,"Bongcloud Attack"
2021.03.07,Lucas_Mota,1481,Ori_77,1483,"Bongcloud Attack"
2021.03.07,JARCSCL,1656,Heymus55,1658,"Bongcloud Attack"
2021.03.07,I_Will_Kick_Your_Acc,1078,kuestor,932,"Bongcloud Attack"
2021.03.07,TimberNovice,1090,RMiao,1069,"Bongcloud Attack"
2021.03.07,Hexzin,1145,worlds_away,1183,"Bongcloud Attack"
2021.03.07,hanatf2,995,nedimgokhan,1005,"Bongcloud Attack"
2021.03.07,UJUSTLOSTLOL,856,attois,808,"Bongcloud Attack"
2021.03.07,sirkuh,1599,Troit,1584,"Bongcloud Attack"
2021.03.07,Joabassasino,1319,Solezar,1319,"Bongcloud Attack"
2021.03.07,Joabassasino,1288,yadirah19,1393,"Bongcloud Attack"
2021.03.07,white_cross,1423,ROZIQIN14,1380,"Bongcloud Attack"
2021.03.07,wdawadwdawdawad,1253,Rogzdar,1253,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1686,V-Staples,1695,"Bongcloud Attack"
2021.03.07,anaerobic,1378,Eislobys,1487,"Bongcloud Attack"
2021.03.07,lmaoxDjjJJSJAJJAJAJ,1692,VSCoimbra,1692,"Bongcloud Attack"
2021.03.08,umami_clown,1357,valonchi76,1358,"Bongcloud Attack"
2021.03.08,umami_clown,1350,placoom,1345,"Bongcloud Attack"
2021.03.08,Gustalfil,1263,Chessman19790303,1294,"Bongcloud Attack"
2021.03.08,h01xz,1250,Rizkiaditya33,1253,"Bongcloud Attack"
2021.03.08,rippingbongtill2200,1500,crossbones666,1486,"Bongcloud Attack"
2021.03.08,StrangeNWeird,1076,Tariq_027,1074,"Bongcloud Attack"
2021.03.08,AmmarAzizul20,1853,Namaarius,1855,"Bongcloud Attack"
2021.03.08,DanielOlanChama,1272,OpZawa,1273,"Bongcloud Attack"
2021.03.08,pintimilyoner,1185,jwass88,1176,"Bongcloud Attack"
2021.03.08,FourD3D3D3,1093,Razor666,1112,"Bongcloud Attack"
2021.03.08,FourD3D3D3,971,Guavajuice99,1029,"Bongcloud Attack"
2021.03.08,hanssanitizer,1156,TheAslanbas,1133,"Bongcloud Attack"
2021.03.08,yos_putraa,2255,chepukaitis1966,2299,"Bongcloud Attack"
2021.03.08,gauc,1004,neelshah98,1062,"Bongcloud Attack"
2021.03.08,gauc,909,grantcc,1045,"Bongcloud Attack"
2021.03.08,wesleysofangirl,2318,Jack2525,1401,"Bongcloud Attack"
2021.03.08,Cashin_Checks,1662,ayushp,1599,"Bongcloud Attack"
2021.03.08,gustjf,1009,n1x303,936,"Bongcloud Attack"
2021.03.08,letitroll,1331,boybcl,1457,"Bongcloud Attack"
2021.03.08,letitroll,1335,Baris_tmr,1347,"Bongcloud Attack"
2021.03.08,letitroll,1340,X378,1335,"Bongcloud Attack"
2021.03.08,cecak,1083,edu998,1100,"Bongcloud Attack"
2021.03.08,h4rd1k,1064,yoghurts,975,"Bongcloud Attack"
2021.03.08,h4rd1k,1061,jacobhartman,999,"Bongcloud Attack"
2021.03.08,hestyu,843,sebopolska3,893,"Bongcloud Attack"
2021.03.08,gauc,973,Derickkkk,929,"Bongcloud Attack"
2021.03.08,safwan2,955,LightKarate,1022,"Bongcloud Attack"
2021.03.08,gauc,941,sokoloko69,871,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,1009,furkow,1061,"Bongcloud Attack"
2021.03.08,ke2ke2ke2,1364,Eastwood316,1400,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,1014,furkow,1059,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,993,furkow,1069,"Bongcloud Attack"
2021.03.08,CBM2013,991,uras342d,1111,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,984,abdurama,1029,"Bongcloud Attack"
2021.03.08,betterthings11,1290,Mowitten,1211,"Bongcloud Attack"
2021.03.08,betterthings11,1283,firstmatch,1260,"Bongcloud Attack"
2021.03.08,dianaz,1312,ka_no13,1340,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,926,karlol9,989,"Bongcloud Attack"
2021.03.08,toasterdog,1146,artemik20052,1827,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,883,nash115,1005,"Bongcloud Attack"
2021.03.08,Sreerookie,959,rvngzd,883,"Bongcloud Attack"
2021.03.08,Bbfcker,1197,kop1,1273,"Bongcloud Attack"
2021.03.08,toasterdog,1146,Arlintong60,1500,"Bongcloud Attack"
2021.03.08,Kidjenlahpory,859,St_ephan,970,"Bongcloud Attack"
2021.03.08,toasterdog,1146,artemik20052,1827,"Bongcloud Attack"
2021.03.08,SJC_Shevin,1189,Chess_magnus_11,1525,"Bongcloud Attack"
2021.03.08,letitroll,1335,phmo2272,1365,"Bongcloud Attack"
2021.03.08,matteobertasio,924,Nevikiwi,896,"Bongcloud Attack"
2021.03.08,Sreerookie,964,yanikiri,1003,"Bongcloud Attack"
2021.03.08,kingpossessed,858,nash115,1006,"Bongcloud Attack"
2021.03.08,Finiti,1495,radkon,1497,"Bongcloud Attack"
2021.03.08,Finiti,1474,radkon,1519,"Bongcloud Attack"
2021.03.08,Finiti,1464,Anurag369,1478,"Bongcloud Attack"
2021.03.08,I-dont-get-Lucky,1532,MirkanARSLAN,1533,"Bongcloud Attack"
2021.03.08,DeFMUDE,1271,Deti3,1259,"Bongcloud Attack"
2021.03.08,David-Lugo-HD,988,mcenteno,1118,"Bongcloud Attack"
2021.03.08,David-Lugo-HD,1026,Hamilton-Cuenca-HD,1420,"Bongcloud Attack"
2021.03.08,blaznspadz,1185,BONZOOOOO,1302,"Bongcloud Attack"
2021.03.08,Porkeh,1500,Qwaukqwauk,1234,"Bongcloud Attack"
2021.03.08,spnazareth,1483,RafaelMenon,1745,"Bongcloud Attack"
2021.03.08,hassan_dekhani,1633,j346,1629,"Bongcloud Attack"
2021.03.08,hilfigertout,1327,Accursed-Knight,1318,"Bongcloud Attack"
2021.03.08,KapgaNNN,1634,bbe_07,1533,"Bongcloud Attack"
2021.03.08,Tiago_Silva2010,1037,Micael2010,1796,"Bongcloud Attack"
2021.03.08,annoyingheadphone279,2060,Wolf21,2022,"Bongcloud Attack"
2021.03.08,CONRADkkAY,1092,Miraclefeint,1107,"Bongcloud Attack"
2021.03.08,iisaabeelee,1044,ILOVEYOUJESUSCHRIST,1104,"Bongcloud Attack"
2021.03.08,Enolfa,1156,greyfish,1031,"Bongcloud Attack"
2021.03.08,Super_Nova_Cat,1639,Brasetvik,1587,"Bongcloud Attack"
2021.03.08,Gustalfil,1266,ivan1608,1197,"Bongcloud Attack"
2021.03.08,EmilianoTandazo,746,DEREK11111111111,911,"Bongcloud Attack"
2021.03.08,Gustalfil,1269,MPBrasil,1222,"Bongcloud Attack"
2021.03.08,hilfigertout,1337,Mikesc74,1247,"Bongcloud Attack"
2021.03.08,Dietrich06,1905,khaledaldij,1922,"Bongcloud Attack"
2021.03.08,Solae,1229,ImmacIsabelleA,1212,"Bongcloud Attack"
2021.03.08,msanii,2028,art_hart1,1983,"Bongcloud Attack"
2021.03.08,Dkbas,965,Silfrod,1010,"Bongcloud Attack"
2021.03.08,CrazyTurkTR,1371,kevin_crzmts,1314,"Bongcloud Attack"
2021.03.08,popovx,1151,Yavuz_Sel1m,1149,"Bongcloud Attack"
2021.03.08,Raulsebastian,1095,Rominaclub,1474,"Bongcloud Attack"
2021.03.08,FahimShahrear,1668,Eltonba,1708,"Bongcloud Attack"
2021.03.08,Dkbas,839,Braig,891,"Bongcloud Attack"
2021.03.08,Aguila-001,1761,Albertoborea72,2316,"Bongcloud Attack"
2021.03.08,illlllllillllllli,871,nussbrot,839,"Bongcloud Attack"
2021.03.08,letitroll,1361,AleStern,1330,"Bongcloud Attack"
2021.03.08,Vastizz,1314,Kartikleads,1252,"Bongcloud Attack"
2021.03.08,pianoplayerjames,1662,Ferrarifan,2249,"Bongcloud Attack"
2021.03.08,batigol8787,1744,valdepepe66,1777,"Bongcloud Attack"
2021.03.08,chegger92834,1500,mammotta,1291,"Bongcloud Attack"
2021.03.08,Rasheedo,932,chish,898,"Bongcloud Attack"
2021.03.08,OnwardBuilder,957,ShiningAstronaut,1214,"Bongcloud Attack"
2021.03.08,conman92,1232,HubRekt,1216,"Bongcloud Attack"
2021.03.08,hilfigertout,1342,simeonaut,1282,"Bongcloud Attack"
2021.03.08,hilfigertout,1347,Rsp89,1296,"Bongcloud Attack"
2021.03.08,Canton74,1500,reiujiwagon,1500,"Bongcloud Attack"
