date,white,white_elo,black,black_elo,e4e5,wke2,bke7,opening,moves
2021.03.19,commutator,1865,TheBuckle,1870,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 f3 Bc5 Nc3 Qg5 d4 Nxd4 Qxd4 Qxc1 Rxc1 Bxd4 Nd5 Kd8 c3 Bc5 Nh3 Ne7 Ng5 Rf8 Nxh7 Rh8 Ng5 Rf8 Kd2 Nxd5 exd5 Be7 h4 Rh8 Nxf7"
2021.03.19,anominos,1774,golnaz45,1796,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 f4 Nd4 Kf2 Qh4 g3 Qf6 Nf3 Bc5 Kg2 exf4 d3 fxg3 hxg3 d6 Bg5 Qxf3 Qxf3 Nxf3 Kxf3 Bd4 c3 Bf6 Bxf6 Nxf6 Nd2 Bg4 Kf4 h6 d4 g5 Ke3 O-O-O Bc4 d5 e5 dxc4 exf6 Rhe8 Kf2 Re2 Kg1 Rxd2 Rxh6 Rxb2 Rh7 Re8 Rxf7 Bh3 Re7"
2021.03.19,Ahad2800,1569,Mastaba,1604,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 g3 Be7 Bg2 Nf6 Nf3 O-O d3 Bg4 Re1 Nc6 Kf1 Nd4 Nbd2 Ne8 c3 Nxf3 Nxf3 f5 h3 Bh5 exf5 Rxf5 g4 Rxf3 Qxf3 Bg6 h4 Bxh4 g5 c6 Qg4 Bxd3 Kg1 Bxf2 Kxf2 Nc7 Kg1 Nd5 Bd2 Qb6 Kh1 Qxb2 Qd1 Nxc3 Bxc3 Qxc3 Qb3 Bc4 Qxc3"
2021.03.19,Sreerookie,963,Amira_2012,1007,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 d3 Nf6 f3 Bc5 h3 Bxg1 Rxg1 O-O h4 d5 Rh1 dxe4 dxe4 Qxd1 Kxd1 Rd8 Bd2 Nd4 a3 c5 g4 Nxf3 Be2 Nxd2 Nxd2 Bxg4 Bxg4 Nxg4 Rg1 Nf2 Ke2 Nxe4 Nxe4 Rac8 Rad1 Rxd1 Rxd1 c4 h5 b5 Rg1 g6 hxg6 fxg6 Nf6 Kg7 Nd7 Rd8 Nxe5 Re8 Rg5 h6 Rxg6 Kh7 Ra6 Rxe5 Kf3 c3 bxc3 h5 Rxa7 Kg6 Ra6 Kf5 a4 bxa4 c4 Rc5 Rxa4 h4 Kg2 Kg4 Kh2 h3 c3 Kh4 Rb4 Rc6 c5 Kg5 Rb5 Kh4 c4 Kg4 Kh1 Kg3 Rb3 Kh4 Kh2 Rxc5 Rxh3 Kg4 Rc3 Kf4 Kg2 Ke4 Rc1 Kd4 Kf3 Rf5 Ke2 Re5 Kd2 Rc5 Rc3 Ke4 Kc2 Kd4 Kb3 Rc6 Kb4 Rc5 Kb3 Ke4 Kb4 Kd4"
2021.03.19,Ercan2011,1928,Fastkarov,1810,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke3 Qg5 Kd3 b6 f3 Ba6 Kc3 Bb4 Kb3 Bxf1 h4 Qe7 Nh3 Bxg2 Ng5 a5 Rh2 a4 Kc4 Qc5 Kd3 Qb5 Ke3 Bc5"
2021.03.19,Mlack,1426,fabio4chess,1453,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nc3 Nc6 d3 Bc5 f4 Bd6 f5 O-O"
2021.03.19,bongclown69,1029,Ernestoirigoyen,972,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qh4 g3 Qxe4"
2021.03.19,Zebrodsky,1044,juandbl93,1045,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Qe1 Nc6 Kd1 d6 Nc3 d5 Nf3 d4 Nd5 Nxd5 exd5 Qxd5 d3 Bg4 Be2 Bb4 Bd2 Bxd2 Qxd2 O-O c4 Qe6 h3 Bxf3 Bxf3 Rad8 Re1 a6 Rc1 b5 cxb5 axb5 Bxc6 Qxa2 Bxb5 Qd5 Bc4 Qxg2 Rxe5 Qxh3 Qg5 Qf1 Re1 Qxf2 Rc2 Qf3 Ree2 h6 Qg2 Qxg2 Rxg2 Rde8 b4 g5 Ba6 Re6 b5 Rfe8 Rxc7 Re1 Kc2 f5 b6 f4 b7 Rb8 Rc8 Rxc8 bxc8=Q Kf7 Bc4 Kf6 Qc6 Kf5 Qc5 Kg6 Qd6 Kh5 Rh2 Kg4 Qe6 Kg3 Qxe1 Kxh2 Qe6 f3 Qe1 Kg2 Bd5 g4 Bxf3 Kxf3 Qf1 Kg3 Qg1 Kh4 Kb3 g3 Kc4 Kh3 Kxd4 g2 Ke5 h5 d4 h4 d5 Kg3 d6 h3 d7 h2 Qxh2 Kxh2 d8=Q g1=Q Qh8 Kg2 Qg8 Kf1 Qxg1 Kxg1"
2021.03.19,Lex_ElPato,2179,ferplus,2215,1,1,1,"Bongcloud Attack","e4 e5 Ke2 Ke7 Ke1 Kd6 Ke2 Kc5 Kd3 Kb4 Ke3 d5 Kf3 Kc5 d4 Kd6 dxe5 Kxe5 Bf4 Kf6 Kg3 Kg6 h4 h5 Kh2 Nf6 Nh3 Bc5 e5 Ng4 Kg1 Bf5 Bd3 Be4 Nc3 f5 exf6 Nxf6 Qf3 Bxd3 Qxd3 Kf7 Ng5 Kg8 Qg6 Qe8 Qxe8 Nxe8 Nxd5 c6 Nc3 Nd7 Rd1 Nef6 Rh3 Nb6 Rg3 Ng4 Nce4 Be7 Kf1 Nd5 f3 Nh2 Kg1 Nxf4 Kxh2 Ne2 Rh3 Nf4 Rd7 Bxg5 Nxg5 Nxh3 Kxh3 Rh6 f4 Rb8 f5 Rf6 Ne6 Rf7 Rxf7 Kxf7 Ng5 Kf6 g4 hxg4 Kxg4 Rd8 Nh7 Kf7 Kg5 Rh8 Nf8 Rxf8 h5 Rh8 Kf4 Rh6 Kg5 Rf6 Kf4 Rh6 Kg5 b6 Kf4 c5 Kg5 Rh7 Kf4 Kf6 Kg4 Rh6 Kf4 Rh8 Kg4 Rd8 Kf4 Re8 Kg4 b5 Kf4 a6 Kg4 Re5 Kf4 Rxf5 Kg4 Rg5 Kh4 Rf5 Kg4 Kf7 Kh4 Rf6 Kh3 Rh6 Kh4 Kf6 Kh3 g6 Kg4 gxh5 Kh4 Kg6 Kh3 Rh7 Kh4 Rf7"
2021.03.19,bongclown69,988,Olezhqa88,932,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qh4 f3 b6 d4 Nf6 dxe5 Nxe4 fxe4 Qxe4 Kf2 Bc5 Kg3 Qxe5 Bf4 Bf2 Kxf2 Qxf4 Nf3 O-O Qd5 Nc6 Bb5 Bb7 g3 Qf6 Qxd7 Rac8 Bxc6 Qxc6"
2021.03.19,intj_17,1447,alpharay3443,1478,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qf6 Nf3 b6 Ke1 Bc5 c3 Bb7 d4 exd4 cxd4 Bb4 Bd2 Bxd2 Qxd2 Bxe4 Be2 Bxb1 Rxb1 Nc6 d5 Ne5 Nxe5 Qxe5 f4 Qe4 Rf1 Qxb1 Kf2 Qxa2 Qe3 Ne7 d6 cxd6 f5 O-O Qxe7 Qxb2 Qh4 Rae8 Re1 Re5 Qg4 Rfe8 h4 Re4 Qf3 Qd4 Kg3 Rxh4 f6 Re3 fxg7 Rxf3 gxf3 Kxg7 Rd1 Qf4 Kf2 Rh2 Ke1 Qb4 Kf1 Rh1 Kf2 Rxd1 Bxd1 Qd2 Be2 a5"
2021.03.19,Qysan,1557,DenisZakharov321,1572,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Nf3 Bg4 h3 Bh5 g4 Bg6 Nc3 Nc6 d4 exd4 Nxd4 Nf6 f3 Qd7 Bg5 h6 Bxf6 gxf6 Nxc6 Qxc6 Kd2 O-O-O Qe2 h5 Rd1 hxg4 fxg4 Bh6 Ke1 Rhe8 Bg2 Qb6 b3 Qb4 Qd3 d5 Qb5 Qxc3 Kf1 Qxc2 exd5 Qxd1 Kf2 Qd2 Kg1 Re1 Kh2 Rxh1 Kxh1 Qe1 Qf1 Qxf1 Bxf1 Rxd5"
2021.03.19,samuel_nyborg2010,1348,adam_2009,1342,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qg5 f4 Qxf4 Nh3 Qg4 Kd3 Qxd1 Nc3 Qg4 Be2 Qxg2 Bg4 Qxh1 Nf2 Qg2 Nfd1 Qxg4 Ke3 Qxd1 Nxd1 d6 Nf2 Be7 a4 Be6 b4 Nc6 Bb2 b6 Ng4 Bxg4 Bxe5 dxe5 h4 Be6 h5 Nxb4 c4 Bxc4 Rf1 Bxf1 Kf3 Bh3 Kg3 Be6 Kh2 Rd8 h6 Nxh6 Kg3 O-O Kh2 Ng4 Kh3 Nf2 Kg3 Nxe4 Kf3 Nxd2 Ke3 Nc2 Ke2 Bg4 Kf2 Rd3 Kg2 Bc5 Kh2 Re8 Kg2 b5 Kh2 bxa4 Kg2 Bf3 Kh3 a3 Kh4 a2 Kg5 Be7 Kf5 Bd6 Kg5 a1=Q Kh4 Bd5 Kg5 Be7 Kf5 Be6"
2021.03.19,NoobChess213,1400,salamander2,1372,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke1 Bc5 Nc3 d6 h3 Nf6 Bc4 Nd4 Nf3 c6 Nxd4 Bxd4 a3 d5 exd5 cxd5 Ba2 Qb6 Qf3 e4 Qf4 O-O Nxd5 Nxd5 Bxd5 Be6 Bxe4 Rae8 Kf1 f5 Bf3 Bxf2 c3 Bc4 Qxc4 Kh8 d4 Re1 Kxf2 Rxh1 Bf4 Rxa1 Qd3 h6 g4 fxg4 Bxh6"
2021.03.19,yunus5647378383,1306,Nisa0193,1693,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 Kf3 dxe4 Kxe4 c6 Kxe5 c5 Ke4 Qd5 Kxd5 Bh3 Kc4 Bxg2 Kd3 Bxf1 Ke4 Bb5 Kd5 Bd3 Ke5 Bxc2 Kd5 Bxd1 Ke5 Nc6 Kd5 f5 Ke6 Ba4 Kxf5 Bb5 Ke6 Bf1 Kf5 Bc4 Kg5 Be2 Kf5 Bf3 Ke6 Bxh1 Kf5 Bd5 Kg5 Bg2 Kf5 Ke7 Kg5 Ke8 Kf5 Bd6 Kg5 Bxh2 Kf5 Bh1 Kg5 g6 Kg4 Nh6 Kg5 Ng4 Kxg4 Nd4 Kg5 Kf8 Kf6 g5 Kxg5 Kf7 Kh5 Kf6 Kh4 Bxg1 Kh5 Bxf2 Kg4 h5 Kf4 h4 Kg4 h3 Kf4 h2 Kg4 Ke5 Kg5 Rh7 Kg6 Rf8 Kxh7 Nf5 Kg6 Nh6 Kxh6 Kf6 Kh5 Kf5 Kh6 Rh8 Kg7 Rh6 Kf8 Kf6 Ke8 Ke6 Kf8 Rf6 Ke8 Rf8 Kxf8 Be1 Ke8 Kd6 Kf7 Kd7 Kg8 Ke7 Kg7 Ke6 Kg8 Kf6 Kf8 Ke6 Ke8 Kd6 Kf8 Kc7 Kf7 Bxd2 Kf8 Be3 Kf7 Bf4 Kf8 Bg5 Kf7 Bf6 Kf8 Be7 Kxe7 Kc6 Kf8 Kd7 Kf7 Kd6 Kf8 Kc6 Kf7 Kb6 Kf8 Kb5 Kf7 Kb4 Kf8 Ka4 Kf7 Kb4 Kf8 Kc4 Kf7 Bd5 Kf8 Be6 Ke8 Bf7 Kxf7 b6 Ke8 Kd4 Ke7 Kd5 Ke8 Ke6 Kd8 Kf7 Kc8 Ke8 Kc7 Ke7 Kc8 Kd6 Kd8 Ke6 Kc8 Ke5 Kb8 h1=Q Kc8 Qd5 Kb8 Qb7 Kxb7 c4 Kc8 c3 Kd8 cxb2 Ke8 bxc1=Q Kd8 Qxb1 Ke8 Qxa1 Kd8 Qxa2 Kd7 Qd5 Kc8 Qc6 Kb8 Qb7 Kxb7 Kd6 Ka8 Kc6 Kxa7 Kb5 Kb7 Kc5 Ka7 Kc4 Kxb6"
2021.03.19,postx,1861,MagicianFromRiga1,1868,1,1,0,"Bongcloud Attack","e4 e5 Ke2 b6 Kd3 Ba6 Kc3 Bc5 Kb3 Qe7 Ka4 b5 Kb3 Qe6 c4 bxc4 Kc2 Nc6 Nc3 Nd4 Kb1 Nf6 Nf3 O-O d3 cxd3 Bxd3 Bxd3 Qxd3 Rab8 Be3 Nxf3 Bxc5 d6 Bxa7 Rb7 gxf3 Rxa7 Nb5 Rb7 Rc1 Rfb8 a4 Qd7 Qc2 Nh5 Ra3 Nf4 Nxc7 Rxb2 Qxb2 Rxb2 Kxb2 h6 a5 Qc8 a6 Qb8 Ka2 Qa7 Rc2 Ne6 Nb5 Qa8 a7 Nc5 Nc7"
2021.03.19,rensah,1675,Fran444,1672,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke1 Bc5 Ke2 d6 Ke1 Be6 Nf3 h6 Nc3 Nf6 h3 Qd7 b3 a6 a4 Bd4 Bb2 Bxc3 Bxc3 Nd4 Bxd4 exd4 Nxd4 d5 Nxe6 Qxe6 d3 dxe4 dxe4 Rd8 Qf3 c6 Bd3 Nd7 Rd1 Ne5 Qg3 Nxd3 Rxd3 Qxe4 Kd2 Rxd3 Qxd3 Qxg2 Re1 Kf8 Qd8"
2021.03.19,rensah,1681,RxDx,1705,1,1,0,"Bongcloud Attack","e4 e5 Ke2 f5 Ke1 Nf6 Ke2 d5 Ke1 dxe4 Nc3 Be6 Bb5 Nc6 a3 Bd6 d3 exd3 Bxd3 O-O Qh5 Nxh5"
2021.03.19,thomasmatcham,1441,KshMalek,1436,1,1,1,"Bongcloud Attack","e4 e5 Ke2 Ke7 Nf3 Kd6 Ke1 Kc5 Nc3 Kb4 Nxe5 Nc6 Nxc6 dxc6 d3 Ka5 Bd2 Bb4 a3 Bxc3 Bxc3 Ka6 d4 b5 a4 Kb7 axb5 cxb5 Bxb5 Bd7 Bc4 Rb8 Qf3 Bc6 d5 Bd7 Bd4 Nf6 Rxa7 Kc8 Ba6"
2021.03.19,thomasmatcham,1447,Carlwall007,1455,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 f3 Nc6 Kf2 Bc5 Ke1 O-O Bc4 d6 Ne2 Be6 Bxe6 fxe6 Nbc3 d5 d3 Bb4 Bd2 d4 Nb5 Bxd2 Qxd2 a6 Na3 Nh5 Nc4 b5 Na3 Nf4 Kf2 Qe7 c3 Rad8 Nc2 Qg5 g3 Nh3 Ke1 Qh5 g4 Qh4 Kd1 Nf2"
2021.03.19,hilfigertout,1369,NND1001,1355,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Qe1 Be6 Kd1 Be7 Nc3 c5 Nf3 Na6 Bxa6 bxa6 a4 Qb6 d3 c4 Be3 Qc7 a5 Nf6 dxc4 Bxc4 Ra4 Bb5 Rb4 O-O Nxb5 axb5 a6 Qa5 c4 bxc4 Rxc4 Qa1 Rc1 Qxb2 h4 d5 exd5 Nxd5 Nxe5 Nxe3 Qxe3 Rfd8 Ke1 Bb4 Kf1 Bd2 Nd3 Rxd3 Qxa7 Qxc1 Ke2 Re8 Kxd3 Qc3"
2021.03.19,BashedBish,1172,bucky-bo,1163,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nf3 Bc5 h3 Nge7 d3 d6 Be3 O-O Bxc5 dxc5 Nc3 a6 h4 Bg4 h5 h6 Rh4 Bxf3 gxf3 Nf5 Rg4 Nfd4 Kd2 Qf6 Bg2 Rfe8 Nd5 Qe6 Nxc7 Qc8 Nxa8 Qxa8 c3 Ne6 Qb3 b5 Bh3 c4 dxc4 Rd8 Ke3 bxc4 Qxc4 Ne7 Rag1 Qa7 Ke2 Nf4 Kf1 Nxh3 Rxg7 Kh8 Qxf7 Qxf2"
2021.03.19,JohnnyBongcloud,1230,MaCaSc,1222,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 f3 d5 d3 dxe4 d4 exd4 fxe4 Nxe4 Kd3 Nf2 Ke2 Nxd1 Kxd1 Bg4 Be2 Bxe2 Nxe2 Nc6 Bd2 Bb4 Bxb4 Nxb4 Nf4 d3 Re1 Kf8 Nxd3 Nxd3 cxd3 Qxd3 Nd2 Rd8 Re2 g6 Rc1 Kg7 Rc3 Qf5 Kc1 Rhe8 Rxe8 Rxe8 b4 Re1 Kb2 Qf2 Rc2 Qd4 Ka3 Re3 Ka4 a6 Nb3 Qd7 Ka3 Qd3 Kb2 Re2 Rxe2 Qxe2 Kc3 Qxa2 Nd2 a5 b5 a4 b6 cxb6 h3 a3 Nc4 b5 Nxa3 Qxa3 Kd4 b4 g4 b3 Kc3 b2 Kc2 Qa2 Kd3 b1=Q Kd4 Qb5 Ke4 Qaa4 Kf3 Qbb3 Kg2 Qaa2 Kh1 Qbb1"
2021.03.19,PolskiPonczeq,1205,A73000889DENIS,1274,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Qf6 Nf3 Bc5 Nc3 c6 d3 Nh6 Bxh6 Qxh6 a3 f6 h3 g5 g4 d6 d4 exd4 Nxd4 Bxg4 f3 Bd7 b4 Bxd4 Qxd4 g4 fxg4 Bxg4 Kd3 Bf3 Rh2 Qf4 Qf2 d5 Be2 dxe4 Kd4 e3 Ne4 Qxe4 Kc3"
2021.03.19,yltey,904,NurAinKamila,783,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d5 exd5 Qxd5 Ke3 Nc6 Qf3 Qc5 Ke4 Qd4"
2021.03.19,Neadekvat,1981,Mr-Daoud,1974,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Nc3 d5 d3 dxe4 Nxe4 Nxe4 dxe4 Qxd1 Kxd1 Bc5 f3 Nc6 Bb5 Bd7 c3 O-O-O Kc2 Ne7 Bxd7 Rxd7 Ne2 Rhd8 Bg5 f6 Bc1 g5 b4 Bb6 Kb3 c5 Ng3 Rd1 Bb2 Rxh1 Rxh1 cxb4 cxb4 Rd3 Kc2 Rd7 Rd1 Rxd1 Kxd1 Kd7 Kd2 Ke6 Kd3 Bc7 a3 f5 exf5 Nxf5 Ke4 Nxg3 hxg3 h5 Bc3 b5 Bd2 Bd8 Be3 a6 g4 hxg4 fxg4 Bf6 Bc5 Bd8 Be3 Bf6 Bc5 Bd8 Be3"
2021.03.19,PolskiPonczeq,1196,Tomelden,1205,1,1,1,"Bongcloud Attack","e4 e5 Ke2 Ke7 Nf3 Nf6 Nxe5 Nxe4 Ke3 Ke6 Kxe4 a6 Bc4 Ke7 Nxf7 Qe8 Nxh8 Kf6 Kf3 Kf5 Re1 Qh5 Ke3 Qxd1 Rxd1 g6 f4 Kf6 d4 Nc6 Nc3 Be7 d5 Nd8 g4 Kg7 Ne4 Kxh8 Bd2 Nf7 Bc3 Kg8 a4 Nh6 g5 Ng4 Kd4 Nxh2 Nf6 Bxf6 gxf6 Nf3 Ke4 Nh4 d6 Kf8 dxc7 d6 Kd5 Bg4 Rd4 Nf5 Bb4 Nxd4 Bxd6 Ke8 Kxd4 Rc8 Be6 Bxe6 Re1 Kf7 f5 Bxf5 b4 Bxc2 Re7 Kxf6 Re8 Rxe8 Be5 Ke6 Kc5"
2021.03.19,guillermojoseherrera,1054,allenarias,1141,1,1,0,"Bongcloud Attack","e4 e5 Ke2 g5 Ke1 h5 f4 exf4 Ne2 h4 Nxf4 gxf4 Ke2 f3 Kxf3 c5 Ke2 a5 Ke1 b5 Bxb5 c4 Bxd7 Kxd7 Rf1 Ke8 Rxf7 Kxf7 Qg4 Ke8 Qxc8 Qxc8 Kf2 Qd8 Kf3 a4 Ke2 h3 gxh3 Rxh3 d4 Rxh2 Kd1 Rh1 Kd2 Rh2 Ke3 Rh1 Kd2 Rg1 Kc3 a3 Kxc4 Nh6 Nxa3 Rxa3 Bxh6 Bxh6 Kb4 Rh3 Rxg1 Bc1 Rxc1 Qxd4 Ka5 Qxe4 Re1 Qxe1 Ka4 Qa1 Kb5 Qxa2 Kc5 Qxb2 Kd6 Qxc2 Ke6 Kd8 Kf7 Kc8 Ke8 Kb7 Kd8 Nd7 Kxd7 Ka6 Kd8 Kb7 Kd7 Rh8 Kd6"
2021.03.19,thomasmatcham,1450,RenaCrack,1477,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Ke1 Nf6 Nc3 Bb4 Qf3 Bxc3 bxc3 O-O Bc4 d6 h3 Be6 Bxe6 fxe6 Ne2 d5 Ng3 dxe4 Nxe4 Nxe4 Qxe4 Qh4 Qxh4 Rf4 Qg5 h6 Qg6 Rf6 Qd3 Rd8 Qb5 a6 Qxb7 Na5 Qxc7 Rd5 Qc8 Rf8 Qxe6 Rf7 Qxa6 Rf6 Qc8 Rf8 Qe6 Rf7 Qxd5"
2021.03.19,zabut,1502,Cantinflas777,1536,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Bc5 Kd3 a6 Kc4 Ba7 Kd5 Qf6 Kc4 Qxf2 Nc3 Qd4 Kb3 a5 Nb5 a4 Ka3 Qc5 b4 Qe7 Nxc7 Kd8 Nxa8 b5 Bxb5 Nc6 Bxc6 dxc6 Nf3 Be6 d3 Qb7 Nxe5 Qxa8 Qf3 c5 Nxf7 Ke7 Bg5 Nf6 Nxh8 cxb4 Kb2 a3 Kc1 Qxh8 e5 h6 exf6 gxf6 Bxf6 Qxf6 Qxf6 Kxf6 Rf1 Ke7 Rf4 Bc5 Kd1 Bd6 Rh4 Bf7 Rxh6 Kf8 Rxd6 Kg7 Rb6"
2021.03.19,PolskiPonczeq,1200,ali0yildiz,1184,1,1,0,"Bongcloud Attack","e4 e5 Ke2 b6 Nc3 Ba6 Kf3 Bxf1 Qxf1 Qf6 Ke3 Bc5 Ke2 Nc6 Nd5 Nd4 Kd1 Qg5 Nxc7 Kd8 Nxa8 Qg4 Ke1 Qxe4 Ne2 Nxc2 Kd1 Nxa1 f3 Qc2 Ke1 Qxc1 Nxc1 Ne7 Qb5 Nd5 Nd3 Nc2 Kf1 Ke7 Nxc5 Rxa8 Qxd7 Kf6 Qxd5 bxc5 Qxa8 g5 Qxa7 c4 Qc5 h5 Qxc4 h4 Qxc2 e4 Qxe4 Kg7 a4 Kh6 a5 Kh5 h3 f5 Qxf5"
2021.03.19,zabut,1503,Cantinflas777,1535,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Bc5 Kd3 Qf6 Kc4 Qc6 Bd3 Bxf2 Kb3 d6 a4 Qc5 Na3 Be6 c4 a6 Nf3 b5 axb5 axb5 Kc2 bxc4 Be2 f5 Ng5 Bf7 Nxf7 Kxf7 exf5 e4 Bxc4 Ke8 Qh5 g6 Qe2 Qxf5 Kb1 Bc5 d3 e3 Bxe3 Ne7 Rf1 Qe5 Rf3 Rf8 Rxf8 Kxf8 Qf3 Kg7 Qf7 Kh8"
2021.03.19,PolskiPonczeq,1217,ali0yildiz,1174,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 c3 Nc6 d4 exd4 cxd4 d5 e5 Bg4 Nf3 Nh6 Bxh6 gxh6 Nc3 f5 h3 Bxf3 gxf3 h5 f4 h4 Bg2 Bb4 Nxd5 O-O Nxb4 Nxb4 Qa4 c5 dxc5 Qd3 Ke1 Nc2 Qxc2 Qxc2"
2021.03.19,IronSummit,1563,notfe,1517,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 f3 Nf6 Nc3 Nc6 g3 Nd4 Kf2 d5 Nge2 dxe4 Nxd4 Qxd4 Kg2 exf3 Qxf3 Bd7 Qxb7 Rd8 Qf3 Ke7 b3 c5 Bc4 Rc8 Nd5 Nxd5 c3 Qg4 Bxd5 Qxf3 Bxf3 f5 Re1 e4 d3 Kf7 dxe4 fxe4 Bxe4 Re8 Bd5 Kg6 Rxe8 Bxe8 Be4 Kf7 Ba3 h6 Rf1 Kg8 Bd5 Kh7 Be4 Kg8 Bb2 a5 c4 a4 Bd5 Kh7 Rf4 axb3 axb3 Bd6 Rg4 g6 Re4 h5 Bxh8 Kxh8 Rxe8 Kh7 Rd8 Bc7 Rc8 Bd6 Rd8 Bc7 Ra8 Bd6 Ra1 Kh6 Rf1 Bf8 Kf3 Bd6 h3 g5 g4 hxg4 hxg4 Kg6 Rh1 Kf6 Rh5 Bf4 Rh8 Ke5 Rf8 Bd2 Rf4 Bxf4 Ke2 Kd4 Kf3 Kc3 Kg2 Kxb3 Kf3 Kc3 Ke2 Kd4 Kf3 Kd3 Kg2 Ke3 Kf1 Kd4 Kg2 Be3 Kf3 Bf4 Kg2 Bc1 Kf3 Bf4 Kg2"
2021.03.19,PEDROBZANIN,1065,miguelcarvalh00,1206,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 Kd3 Bd7 Kc4 Bb5 Kxb5 Nc6 Kc4 Qe7 Kd5 Qe6"
2021.03.19,Plusultra86,1687,alexeyga72,1658,1,1,0,"Bongcloud Attack","e4 e5 Ke2 d6 d3 Nc6 Nf3 Bg4 Nd2 Nge7 h3 Bh5 g4 Bg6 Nh4 Nd4 Ke1 Nec6 Nf5 h6 Nxd4 Nxd4 Nf3 Nc6 c3 Qf6 Bg2 O-O-O Qb3 Qe7 a4 a6 a5 Bh7 d4 exd4 Nxd4 Nxd4 cxd4 Bxe4 Bxe4 Qxe4 Be3 Qxh1 Ke2 Qxa1 Qxf7 Qxb2 Kf3 g5 Qf5 Kb8 Qf6 Bg7 Qxg7 Rhf8 Kg2 c5 dxc5 Qxg7 cxd6 Rxd6 h4 gxh4 Bc5 Qxg4 Kf1 Rd1"
2021.03.19,happyidiot1,1849,markozx,1077,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Kf3 Nc6 Kg3 d5 Kh4 Be7 Kg5 Nxe4 Kh5 Bf8 h4 g6"
2021.03.19,ppoddd,1075,Uday-12-123,1049,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nc6 Nf3 d6 g3 Bg4 Bg2 Bxf3 Bxf3 Nd4 Ke3 Qg5 Kd3 Nxf3 Qxf3 Nf6 h4 Qh5 b3 Qxf3"
2021.03.19,Alterace,857,A9b8,896,1,1,0,"Bongcloud Attack","e4 e5 Ke2 Nf6 Ke3 Bc5 Kd3 Nc6 Kc4 Qe7 Kb5 Qd6 Kc4 Qd4 Kb5 Qb4"
2021.03.19,happyidiot1,1849,markozx,1077,1,1,1,"Bongcloud Attack","e4 e5 Ke2 Ke7 Kf3 Kf6 Kg4 Kg6 h3 Qg5 Kf3 Qf4 Ke2 Nf6 Nf3 Nxe4 Nc3 d5 a4 d4 Nd5 Nc6 d3 Bf5 b4 Nxf2 Ba3 Qe3 Nxe3 Bxd3 Kd2 Bxc2 Be2 dxe3 Kc3 Ne4 Kb2 Nf2 Kc1 Nxd1 Bb2 Bxa4 Bc4 Nxb4 Bd3 Nxd3 Kb1 N3f2 g4 Nxh1 Ne1 e2 Nd3 Ne3 Nc5 e1=Q Ka2 Nc2 Nd7 Qxa1 Bxa1 Nxa1 Nb8 Rxb8 h4 h6 h5 Kg5 Kb2 Kxg4 Kc1 Kxh5 Kd2 g5 Ke2 g4 Ke3 g3 Ke4 g2 Kd5 g1=Q Ke4 c5 Kf5 c4 Kf6 c3 Kf5 c2 Ke4 c1=Q Kd3 e4 Ke2 e3 Kd3 e2 Ke4 e1=Q Kf3 b5"
